DISTRICT,LOC_NUM,LOC,GROUP,FEATURE_ITEM,ITEM_DESC,PO_NUM,OTB_EOW_DATE,ORDER_TYPE,OH_UNITS,IT_UNITS,OO_UNITS,QTY_ORDERED
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:M,18250870,6/3/2017,N/B,3,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:L,18250870,6/3/2017,N/B,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562463,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Neon Green:358 GREEN:S,18250870,6/3/2017,N/B,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562463,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Neon Green:358 GREEN:M,18250870,6/3/2017,N/B,4,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562463,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Neon Green:358 GREEN:L,18250870,6/3/2017,N/B,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:S,18250870,6/3/2017,N/B,6,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:M,18250870,6/3/2017,N/B,10,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:L,18250870,6/3/2017,N/B,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:S,18250870,6/3/2017,N/B,4,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:M,18250870,6/3/2017,N/B,6,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:L,18250870,6/3/2017,N/B,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:S,18250870,6/3/2017,N/B,6,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:M,18250870,6/3/2017,N/B,6,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:L,18250870,6/3/2017,N/B,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562662,Equipo 2PK Hanging Stripe/Solid Trunk - RedStripe/Blue:987 OTHER:S,18250870,6/3/2017,N/B,3,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562662,Equipo 2PK Hanging Stripe/Solid Trunk - RedStripe/Blue:987 OTHER:M,18250870,6/3/2017,N/B,4,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,242:MENS FURNISHINGS,10562662,Equipo 2PK Hanging Stripe/Solid Trunk - RedStripe/Blue:987 OTHER:L,18250870,6/3/2017,N/B,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,243:INTIMATE/ HOSIERY,10562070,MJC 3D CRITTER HIPSTERS BEAR:022 GREY DARK OTH:S,0,,,-1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,243:INTIMATE/ HOSIERY,10562070,MJC 3D CRITTER HIPSTERS BEAR:022 GREY DARK OTH:M,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,243:INTIMATE/ HOSIERY,10562070,MJC 3D CRITTER HIPSTERS BEAR:022 GREY DARK OTH:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,243:INTIMATE/ HOSIERY,10562070,MJC 3D CRITTER HIPSTERS BEAR:022 GREY DARK OTH:XL,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:6M,16414505,2/28/2015,N/B,0,0,0,1
TIDEWATER DISTRICT,10,NORF MAIN STORE,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:9M,16414505,2/28/2015,N/B,0,0,0,2
TIDEWATER DISTRICT,10,NORF MAIN STORE,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:12M,16414505,2/28/2015,N/B,0,0,0,2
TIDEWATER DISTRICT,10,NORF MAIN STORE,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:18M,16414505,2/28/2015,N/B,0,0,0,2
TIDEWATER DISTRICT,10,NORF MAIN STORE,245:INFANTS,9613053,IB 1STIMP GRAPHIC TEE FEB:105 NATURAL OTHER:24M,16414505,2/28/2015,N/B,0,0,0,3
TIDEWATER DISTRICT,10,NORF MAIN STORE,250:MENS COLLECT&CLASS,10562519,NAUTUCA L/S SPORTSHIRT MED PLAID FALL III OCT:374 GREEN OTH:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562203,THE NORTHFACE HALF DOME HOODIE BLACK/ASP:001 BLACK:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562203,THE NORTHFACE HALF DOME HOODIE BLACK/ASP:001 BLACK:L,0,,,-1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562203,THE NORTHFACE HALF DOME HOODIE BLACK/ASP:001 BLACK:XXL,0,,,-2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562453,TNF HALF DOME BANIF BLUE HOODIE:401 BLUE DARK OT:L,0,,,-1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562494,TMF HALF DOME RED HOODIE:610 RED MED OTHER:L,0,,,-1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562673,THE NORTHFACE HALF DOME HOODIE BROWN:201 BROWN DRK O:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562673,THE NORTHFACE HALF DOME HOODIE BROWN:201 BROWN DRK O:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562807,THE NORTHFACE GORDON LYONS SWT FLC HOODIE GREEN:301 GREEN DR:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562814,THE NORTHFACE THERMOWOOL CRW SWTR BLK:001 BLACK:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562814,THE NORTHFACE THERMOWOOL CRW SWTR BLK:001 BLACK:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562814,THE NORTHFACE THERMOWOOL CRW SWTR BLK:001 BLACK:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562821,THE NORTHFACE THERMOWOOL CRW SWTR MED GREY:030 GREY DARK:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562827,THE NORTHFACE THERMOWOOL CRW SWTR BLUE:401 BLUE DARK O:S,0,,,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562827,THE NORTHFACE THERMOWOOL CRW SWTR BLUE:401 BLUE DARK O:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562833,THE NORTHFACE THERMOWOOL CRW SWTR RED:601 RED DARK OT:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562839,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BRWN:201 BROWN DRK O:S,0,,,3,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562839,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BRWN:201 BROWN DRK O:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562839,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BRWN:201 BROWN DRK O:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562845,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREEN:301 GREEN DRK:S,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562845,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREEN:301 GREEN DRK:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562852,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BLK:001 BLACK:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562852,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BLK:001 BLACK:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562859,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BLK/GRPHT:030 GREY DARK:S,0,,,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562859,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BLK/GRPHT:030 GREY DARK:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562859,THE NORTHFACE MT.TAM 1/4 ZIP SWTR BLK/GRPHT:030 GREY DARK:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562873,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREY:021 GREY DARK O:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562873,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREY:021 GREY DARK O:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,251:MENS OUTDR&ACTIVE,10562873,THE NORTHFACE MT.TAM 1/4 ZIP SWTR GREY:021 GREY DARK O:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,252:SMART HOME,10007547,RING DOORBELL- SATIN NICKEL,0,,,9,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:8 D,18182530,3/25/2017,N/B,0,0,2,2
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:8.5 D,18182530,3/25/2017,N/B,0,0,1,1
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:9 D,18182530,3/25/2017,N/B,0,0,3,3
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:9.5 D,18182530,3/25/2017,N/B,0,0,3,3
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:10 D,18182530,3/25/2017,N/B,0,0,4,4
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:10.5 D,18182530,3/25/2017,N/B,0,0,3,3
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:11 D,18182530,3/25/2017,N/B,0,0,4,4
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:11.5 D,18182530,3/25/2017,N/B,0,0,2,2
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:12 D,18182530,3/25/2017,N/B,0,0,3,3
TIDEWATER DISTRICT,10,NORF MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:13 D,18182530,3/25/2017,N/B,0,0,1,1
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:6,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:8,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:10,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:12,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:14,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10621383,SHARAGANO 3/4 SLV RIVER KNIT ZIP BK SCARLETTA:614 RED MEDIU:16,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562384,SOHO PULL ON PONTE PANT BLK:001 BLACK:1X,0,,,3,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562384,SOHO PULL ON PONTE PANT BLK:001 BLACK:2X,0,,,3,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562384,SOHO PULL ON PONTE PANT BLK:001 BLACK:3X,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562409,SOHO PULL ON PONTE PANT H. GREY:020 GREY:2X,0,,,6,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562409,SOHO PULL ON PONTE PANT H. GREY:020 GREY:3X,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:1X,0,,,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:2X,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:3X,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562431,SOHO PULL ON PONTE PANT BORDEAUX:722 YELLW MED OT:1X,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,256:LADIES SEPS/DRESSES,10562431,SOHO PULL ON PONTE PANT BORDEAUX:722 YELLW MED OT:3X,0,,,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,257:COMPUTER&PERIPHERALS,10562290,"F556UA-LH51-RD 15.6"" Ntbk, Red, i5 7200U, Exclusive",0,,,35,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562565,DEMOCRACY WOVEN ASYMMETRIC TOP - NOV:541 PURPLE OTHE:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562565,DEMOCRACY WOVEN ASYMMETRIC TOP - NOV:541 PURPLE OTHE:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562565,DEMOCRACY WOVEN ASYMMETRIC TOP - NOV:541 PURPLE OTHE:L,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562589,DEMOCRACY WOVEN EMBROIDERED ELBOW SLEEVE TOP - NOV:001 BLACK:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562589,DEMOCRACY WOVEN EMBROIDERED ELBOW SLEEVE TOP - NOV:001 BLACK:S,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562589,DEMOCRACY WOVEN EMBROIDERED ELBOW SLEEVE TOP - NOV:001 BLACK:M,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562589,DEMOCRACY WOVEN EMBROIDERED ELBOW SLEEVE TOP - NOV:001 BLACK:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562595,DEMOCRACY WOVEN 3/4 SLEEVE PEASANT TOP - NOV:942 RED OTHER:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562595,DEMOCRACY WOVEN 3/4 SLEEVE PEASANT TOP - NOV:942 RED OTHER:S,0,,,-1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562603,DEMOCRACY WOVEN 3/4 SMOCKED SLV NECK CUT OUT - NOV:001 BLACK:XS,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562603,DEMOCRACY WOVEN 3/4 SMOCKED SLV NECK CUT OUT - NOV:001 BLACK:S,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562603,DEMOCRACY WOVEN 3/4 SMOCKED SLV NECK CUT OUT - NOV:001 BLACK:M,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562603,DEMOCRACY WOVEN 3/4 SMOCKED SLV NECK CUT OUT - NOV:001 BLACK:L,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562603,DEMOCRACY WOVEN 3/4 SMOCKED SLV NECK CUT OUT - NOV:001 BLACK:XL,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:S,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:XS,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:S,0,,,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:M,0,,,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:L,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562653,DEMOCRACY SWEATER OPEN FRONT EMBROIDERED VEST - NOV:001 BLACK:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562699,"DEMOCRACY DENIM ""AB""SOLUTION DARK WASH JEGGING - NOV:402 BLUE DA:12",0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562699,"DEMOCRACY DENIM ""AB""SOLUTION DARK WASH JEGGING - NOV:402 BLUE DA:14",0,,,2,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562730,DEMOCRACY KNIT SPLIT L/S LATTICE FRONT TOP - NOV:099 GREY OTH:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,258:LADIES BRANDS/COLLEC,10562730,DEMOCRACY KNIT SPLIT L/S LATTICE FRONT TOP - NOV:099 GREY OTH:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,259:LADIES ACT/OUTDR/SRF,10413053,UA TREADBORNE STREAKER SS:001 BLACK:L,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562763,GWP IDEOLOGY 3PK LADIES SOCKS,0,,,13,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:XXS,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:XS,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562178,OCT SS QUIK DANG TEE CHARCOAL:005 BK LGHT OTHER:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562178,OCT SS QUIK DANG TEE CHARCOAL:005 BK LGHT OTHER:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562178,OCT SS QUIK DANG TEE CHARCOAL:005 BK LGHT OTHER:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562178,OCT SS QUIK DANG TEE CHARCOAL:005 BK LGHT OTHER:XL,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562197,OCT SS QUIK PERFECT ISLAND TEE DARK DENIM:401 BLUE DARK:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562197,OCT SS QUIK PERFECT ISLAND TEE DARK DENIM:401 BLUE DARK:M,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562197,OCT SS QUIK PERFECT ISLAND TEE DARK DENIM:401 BLUE DARK:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562197,OCT SS QUIK PERFECT ISLAND TEE DARK DENIM:401 BLUE DARK:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562214,OCT SS QUIK SLASH TEE BLACK:002 BK LGHT OTHER:M,0,,,-1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562214,OCT SS QUIK SLASH TEE BLACK:002 BK LGHT OTHER:L,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562214,OCT SS QUIK SLASH TEE BLACK:002 BK LGHT OTHER:XL,0,,,1,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562228,OCT SS QUIK MILK MONEY TEE NAVY:410 BLUE NAVY OT:S,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562228,OCT SS QUIK MILK MONEY TEE NAVY:410 BLUE NAVY OT:M,0,,,0,0,0,0
TIDEWATER DISTRICT,10,NORF MAIN STORE,262:BOYS,10562228,OCT SS QUIK MILK MONEY TEE NAVY:410 BLUE NAVY OT:L,0,,,0,0,0,0
