format,fy,date,txns
MM HOUSING,2016,10/11/2016,6320
MM HOUSING,2016,10/12/2016,6124
MM HOUSING,2016,10/13/2016,6379
MM HOUSING,2016,10/14/2016,6880
MM HOUSING,2016,10/15/2016,6313
MM HOUSING,2016,10/16/2016,5432
MM HOUSING,2016,10/17/2016,6061
MM HOUSING,2016,10/18/2016,6161
MM HOUSING,2016,10/19/2016,6036
MM HOUSING,2016,10/20/2016,6325
MM HOUSING,2016,10/21/2016,6975
MM HOUSING,2016,10/22/2016,6375
MM HOUSING,2016,10/23/2016,5370
MM HOUSING,2016,10/24/2016,6046
MM HOUSING,2016,10/25/2016,5981
MM HOUSING,2016,10/26/2016,6056
MM HOUSING,2016,10/27/2016,6152
MM HOUSING,2016,10/28/2016,6718
MM HOUSING,2016,10/29/2016,6320
MM HOUSING,2016,10/30/2016,5329
MM HOUSING,2016,10/31/2016,6933
MM HOUSING,2016,11/1/2016,5899
MM HOUSING,2016,11/2/2016,5802
MM HOUSING,2016,11/3/2016,6004
MM HOUSING,2016,11/4/2016,6663
MM HOUSING,2016,11/5/2016,5979
MM HOUSING,2016,11/6/2016,5287
MM HOUSING,2016,11/7/2016,6054
MM HOUSING,2016,11/8/2016,6129
MM HOUSING,2016,11/9/2016,6170
MM HOUSING,2016,11/10/2016,6598
MM HOUSING,2016,11/11/2016,4910
MM HOUSING,2016,11/12/2016,6184
MM HOUSING,2016,11/13/2016,5224
MM HOUSING,2016,11/14/2016,6528
MM HOUSING,2016,11/15/2016,6184
MM HOUSING,2016,11/16/2016,6005
MM HOUSING,2016,11/17/2016,6123
MM HOUSING,2016,11/18/2016,6805
MM HOUSING,2016,11/19/2016,6049
MM HOUSING,2016,11/20/2016,5097
MM HOUSING,2016,11/21/2016,5728
MM HOUSING,2016,11/22/2016,5979
MM HOUSING,2016,11/23/2016,7642
MM HOUSING,2016,11/24/2016,4080
MM HOUSING,2016,11/25/2016,5452
MM HOUSING,2016,11/26/2016,5248
MM HOUSING,2016,11/27/2016,4653
MM HOUSING,2016,11/28/2016,5808
MM HOUSING,2016,11/29/2016,5784
MM HOUSING,2016,11/30/2016,6274
MM HOUSING,2016,12/1/2016,6080
MM HOUSING,2016,12/2/2016,6839
MM HOUSING,2016,12/3/2016,6095
MM HOUSING,2016,12/4/2016,5280
MM HOUSING,2016,12/5/2016,6034
MM HOUSING,2016,12/6/2016,6159
MM HOUSING,2016,12/7/2016,5850
MM HOUSING,2016,12/8/2016,6172
MM HOUSING,2016,12/9/2016,6389
MM HOUSING,2016,12/10/2016,6029
MM HOUSING,2016,12/11/2016,5295
MM HOUSING,2016,12/12/2016,5976
MM HOUSING,2016,12/13/2016,5814
MM HOUSING,2016,12/14/2016,6213
MM HOUSING,2016,12/15/2016,6155
MM HOUSING,2016,12/16/2016,6502
MM HOUSING,2016,12/17/2016,5785
MM HOUSING,2016,12/18/2016,4965
MM HOUSING,2016,12/19/2016,5685
MM HOUSING,2016,12/20/2016,5731
MM HOUSING,2016,12/21/2016,5623
MM HOUSING,2016,12/22/2016,5842
MM HOUSING,2016,12/23/2016,6338
MM HOUSING,2016,12/24/2016,6149
MM HOUSING,2016,12/25/2016,2398
MM HOUSING,2016,12/26/2016,4461
MM HOUSING,2016,12/27/2016,5597
MM HOUSING,2016,12/28/2016,5354
MM HOUSING,2016,12/29/2016,5843
MM HOUSING,2016,12/30/2016,6105
MM HOUSING,2016,12/31/2016,6434
MM HOUSING,2016,1/1/2017,3545
MM HOUSING,2016,1/2/2017,4543
MM HOUSING,2016,1/3/2017,5856
MM HOUSING,2016,1/4/2017,5666
MM HOUSING,2016,1/5/2017,5543
MM HOUSING,2016,1/6/2017,6181
MM HOUSING,2016,1/7/2017,5555
MM HOUSING,2016,1/8/2017,4883
MM HOUSING,2016,1/9/2017,5754
MM HOUSING,2016,1/10/2017,5581
MM HOUSING,2016,1/11/2017,5635
MM HOUSING,2016,1/12/2017,5869
MM HOUSING,2016,1/13/2017,6386
MM HOUSING,2016,1/14/2017,5970
MM HOUSING,2016,1/15/2017,5410
MM HOUSING,2016,1/16/2017,4246
MM HOUSING,2016,1/17/2017,5832
MM HOUSING,2016,1/18/2017,5646
MM HOUSING,2016,1/19/2017,5685
MM HOUSING,2016,1/20/2017,6062
MM HOUSING,2016,1/21/2017,5520
MM HOUSING,2016,1/22/2017,4807
MM HOUSING,2016,1/23/2017,5820
MM HOUSING,2016,1/24/2017,5714
MM HOUSING,2016,1/25/2017,5635
MM HOUSING,2016,1/26/2017,5562
MM HOUSING,2016,1/27/2017,6594
MM HOUSING,2016,1/28/2017,5901
MM HOUSING,2017,1/29/2017,5049
MM HOUSING,2017,1/30/2017,5714
MM HOUSING,2017,1/31/2017,5999
MM HOUSING,2017,2/1/2017,5926
MM HOUSING,2017,2/2/2017,5984
MM HOUSING,2017,2/3/2017,6389
MM HOUSING,2017,2/4/2017,5957
MM HOUSING,2017,2/5/2017,5872
MM HOUSING,2017,2/6/2017,5500
MM HOUSING,2017,2/7/2017,5847
MM HOUSING,2017,2/8/2017,5876
MM HOUSING,2017,2/9/2017,5179
MM HOUSING,2017,2/10/2017,5998
MM HOUSING,2017,2/11/2017,5764
MM HOUSING,2017,2/12/2017,5144
MM HOUSING,2017,2/13/2017,6339
MM HOUSING,2017,2/14/2017,6671
MM HOUSING,2017,2/15/2017,6004
MM HOUSING,2017,2/16/2017,6093
MM HOUSING,2017,2/17/2017,6312
MM HOUSING,2017,2/18/2017,5559
MM HOUSING,2017,2/19/2017,5215
MM HOUSING,2017,2/20/2017,4335
MM HOUSING,2017,2/21/2017,5901
MM HOUSING,2017,2/22/2017,5673
MM HOUSING,2017,2/23/2017,5846
MM HOUSING,2017,2/24/2017,6488
MM HOUSING,2017,2/25/2017,6114
MM HOUSING,2017,2/26/2017,4985
MM HOUSING,2017,2/27/2017,5470
MM HOUSING,2017,2/28/2017,5958
MM HOUSING,2017,3/1/2017,5598
MM HOUSING,2017,3/2/2017,6009
MM HOUSING,2017,3/3/2017,6735
MM HOUSING,2017,3/4/2017,6017
MM HOUSING,2017,3/5/2017,5035
MM HOUSING,2017,3/6/2017,5804
MM HOUSING,2017,3/7/2017,5747
MM HOUSING,2017,3/8/2017,6036
MM HOUSING,2017,3/9/2017,6224
MM HOUSING,2017,3/10/2017,6497
MM HOUSING,2017,3/11/2017,6390
MM HOUSING,2017,3/12/2017,5314
MM HOUSING,2017,3/13/2017,6452
MM HOUSING,2017,3/14/2017,5923
MM HOUSING,2017,3/15/2017,6059
MM HOUSING,2017,3/16/2017,6198
MM HOUSING,2017,3/17/2017,6810
MM HOUSING,2017,3/18/2017,6213
MM HOUSING,2017,3/19/2017,5259
MM HOUSING,2017,3/20/2017,5851
MM HOUSING,2017,3/21/2017,5980
MM HOUSING,2017,3/22/2017,6042
MM HOUSING,2017,3/23/2017,6108
MM HOUSING,2017,3/24/2017,6721
MM HOUSING,2017,3/25/2017,6101
MM HOUSING,2017,3/26/2017,5155
MM HOUSING,2017,3/27/2017,6020
MM HOUSING,2017,3/28/2017,6085
MM HOUSING,2017,3/29/2017,5993
MM HOUSING,2017,3/30/2017,6097
MM HOUSING,2017,3/31/2017,6696
MM HOUSING,2017,4/1/2017,5950
MM HOUSING,2017,4/2/2017,5235
MM HOUSING,2017,4/3/2017,5904
MM HOUSING,2017,4/4/2017,6090
MM HOUSING,2017,4/5/2017,6026
MM HOUSING,2017,4/6/2017,5654
MM HOUSING,2017,4/7/2017,6677
MM HOUSING,2017,4/8/2017,5840
MM HOUSING,2017,4/9/2017,5135
MM HOUSING,2017,4/10/2017,6163
MM HOUSING,2017,4/11/2017,6211
MM HOUSING,2017,4/12/2017,6198
MM HOUSING,2017,4/13/2017,6305
MM HOUSING,2017,4/14/2017,7216
MM HOUSING,2017,4/15/2017,6299
MM HOUSING,2017,4/16/2017,5176
MM HOUSING,2017,4/17/2017,6096
MM HOUSING,2017,4/18/2017,6181
MM HOUSING,2017,4/19/2017,6289
MM HOUSING,2017,4/20/2017,6250
MM HOUSING,2017,4/21/2017,6986
MM HOUSING,2017,4/22/2017,6403
MM HOUSING,2017,4/23/2017,5558
MM HOUSING,2017,4/24/2017,6159
MM HOUSING,2017,4/25/2017,6193
MM HOUSING,2017,4/26/2017,6209
MM HOUSING,2017,4/27/2017,6225
MM HOUSING,2017,4/28/2017,7112
MM HOUSING,2017,4/29/2017,6786
MM HOUSING,2017,4/30/2017,5684
MM HOUSING,2017,5/1/2017,6362
MM HOUSING,2017,5/2/2017,6211
MM HOUSING,2017,5/3/2017,6223
MM HOUSING,2017,5/4/2017,6246
MM HOUSING,2017,5/5/2017,6728
MM HOUSING,2017,5/6/2017,5952
MM HOUSING,2017,5/7/2017,4818
MM HOUSING,2017,5/8/2017,6363
MM HOUSING,2017,5/9/2017,6093
MM HOUSING,2017,5/10/2017,6093
MM HOUSING,2017,5/11/2017,6325
MM HOUSING,2017,5/12/2017,7038
MM HOUSING,2017,5/13/2017,6189
MM HOUSING,2017,5/14/2017,5255
MM HOUSING,2017,5/15/2017,6130
MM HOUSING,2017,5/16/2017,6181
MM HOUSING,2017,5/17/2017,6254
MM HOUSING,2017,5/18/2017,6396
MM HOUSING,2017,5/19/2017,7175
MM HOUSING,2017,5/20/2017,6414
MM HOUSING,2017,5/21/2017,5594
MM HOUSING,2017,5/22/2017,6322
MM HOUSING,2017,5/23/2017,6533
MM HOUSING,2017,5/24/2017,6416
MM HOUSING,2017,5/25/2017,6669
MM HOUSING,2017,5/26/2017,7058
MM HOUSING,2017,5/27/2017,6625
MM HOUSING,2017,5/28/2017,6050
MM HOUSING,2017,5/29/2017,4453
MM HOUSING,2017,5/30/2017,6443
MM HOUSING,2017,5/31/2017,6462
MM HOUSING,2017,6/1/2017,6557
MM HOUSING,2017,6/2/2017,7081
MM HOUSING,2017,6/3/2017,6190
MM HOUSING,2017,6/4/2017,5205
MM HOUSING,2017,6/5/2017,6191
MM HOUSING,2017,6/6/2017,6231
MM HOUSING,2017,6/7/2017,6334
MM HOUSING,2017,6/8/2017,6475
MM HOUSING,2017,6/9/2017,7120
MM HOUSING,2017,6/10/2017,6208
MM HOUSING,2017,6/11/2017,5308
MM HOUSING,2017,6/12/2017,6339
MM HOUSING,2017,6/13/2017,6400
MM HOUSING,2017,6/14/2017,6788
MM HOUSING,2017,6/15/2017,6728
MM HOUSING,2017,6/16/2017,7253
MM HOUSING,2017,6/17/2017,6398
MM HOUSING,2017,6/18/2017,5447
MM HOUSING,2017,6/19/2017,6445
MM HOUSING,2017,6/20/2017,6392
MM HOUSING,2017,6/21/2017,6204
MM HOUSING,2017,6/22/2017,6331
MM HOUSING,2017,6/23/2017,6996
MM HOUSING,2017,6/24/2017,6254
MM HOUSING,2017,6/25/2017,5392
MM HOUSING,2017,6/26/2017,6421
MM HOUSING,2017,6/27/2017,6356
MM HOUSING,2017,6/28/2017,6214
MM HOUSING,2017,6/29/2017,6654
MM HOUSING,2017,6/30/2017,7438
MM HOUSING,2017,7/1/2017,6298
MM HOUSING,2017,7/2/2017,5562
MM HOUSING,2017,7/3/2017,6883
MM HOUSING,2017,7/4/2017,5193
MM HOUSING,2017,7/5/2017,6242
MM HOUSING,2017,7/6/2017,6436
MM HOUSING,2017,7/7/2017,6648
MM HOUSING,2017,7/8/2017,6288
MM HOUSING,2017,7/9/2017,5327
MM HOUSING,2017,7/10/2017,6316
MM HOUSING,2017,7/11/2017,6236
MM HOUSING,2017,7/12/2017,6449
MM HOUSING,2017,7/13/2017,6576
MM HOUSING,2017,7/14/2017,7036
MM HOUSING,2017,7/15/2017,6382
MM HOUSING,2017,7/16/2017,5362
MM HOUSING,2017,7/17/2017,6318
MM HOUSING,2017,7/18/2017,6242
MM HOUSING,2017,7/19/2017,6523
MM HOUSING,2017,7/20/2017,6554
MM HOUSING,2017,7/21/2017,6957
MM HOUSING,2017,7/22/2017,6493
MM HOUSING,2017,7/23/2017,5444
MM HOUSING,2017,7/24/2017,6438
MM HOUSING,2017,7/25/2017,6202
MM HOUSING,2017,7/26/2017,6120
MM HOUSING,2017,7/27/2017,6000
MM HOUSING,2017,7/28/2017,6871
MM HOUSING,2017,7/29/2017,6509
MM HOUSING,2017,7/30/2017,5285
MM HOUSING,2017,7/31/2017,6542
MM HOUSING,2017,8/1/2017,6377
MM HOUSING,2017,8/2/2017,6319
MM HOUSING,2017,8/3/2017,6198
MM HOUSING,2017,8/4/2017,7089
MM HOUSING,2017,8/5/2017,5872
MM UNIFORM,2016,1/31/2016,1207
MM UNIFORM,2016,2/1/2016,4362
MM UNIFORM,2016,2/2/2016,4150
MM UNIFORM,2016,2/3/2016,3931
MM UNIFORM,2016,2/4/2016,4033
MM UNIFORM,2016,2/5/2016,3699
MM UNIFORM,2016,2/6/2016,1593
MM UNIFORM,2016,2/7/2016,1132
MM UNIFORM,2016,2/8/2016,3863
MM UNIFORM,2016,2/9/2016,4038
MM UNIFORM,2016,2/10/2016,4225
MM UNIFORM,2016,2/11/2016,4508
MM UNIFORM,2016,2/12/2016,3874
MM UNIFORM,2016,2/13/2016,1588
MM UNIFORM,2016,2/14/2016,1127
MM UNIFORM,2016,2/15/2016,1306
MM UNIFORM,2016,2/16/2016,4100
MM UNIFORM,2016,2/17/2016,4175
MM UNIFORM,2016,2/18/2016,4208
MM UNIFORM,2016,2/19/2016,3851
MM UNIFORM,2016,2/20/2016,1525
MM UNIFORM,2016,2/21/2016,1073
MM UNIFORM,2016,2/22/2016,4117
MM UNIFORM,2016,2/23/2016,3916
MM UNIFORM,2016,2/24/2016,3825
MM UNIFORM,2016,2/25/2016,3972
MM UNIFORM,2016,2/26/2016,3746
MM UNIFORM,2016,2/27/2016,1448
MM UNIFORM,2016,2/28/2016,1134
MM UNIFORM,2016,2/29/2016,4366
MM UNIFORM,2016,3/1/2016,4309
MM UNIFORM,2016,3/2/2016,4498
MM UNIFORM,2016,3/3/2016,4175
MM UNIFORM,2016,3/4/2016,3797
MM UNIFORM,2016,3/5/2016,1457
MM UNIFORM,2016,3/6/2016,1172
MM UNIFORM,2016,3/7/2016,4137
MM UNIFORM,2016,3/8/2016,4236
MM UNIFORM,2016,3/9/2016,4145
MM UNIFORM,2016,3/10/2016,4020
MM UNIFORM,2016,3/11/2016,3714
MM UNIFORM,2016,3/12/2016,1415
MM UNIFORM,2016,3/13/2016,1121
MM UNIFORM,2016,3/14/2016,4210
MM UNIFORM,2016,3/15/2016,4263
MM UNIFORM,2016,3/16/2016,4199
MM UNIFORM,2016,3/17/2016,4091
MM UNIFORM,2016,3/18/2016,3570
MM UNIFORM,2016,3/19/2016,1335
MM UNIFORM,2016,3/20/2016,1171
MM UNIFORM,2016,3/21/2016,4058
MM UNIFORM,2016,3/22/2016,4314
MM UNIFORM,2016,3/23/2016,4337
MM UNIFORM,2016,3/24/2016,3673
MM UNIFORM,2016,3/25/2016,3512
MM UNIFORM,2016,3/26/2016,1265
MM UNIFORM,2016,3/27/2016,845
MM UNIFORM,2016,3/28/2016,4224
MM UNIFORM,2016,3/29/2016,4195
MM UNIFORM,2016,3/30/2016,4071
MM UNIFORM,2016,3/31/2016,4142
MM UNIFORM,2016,4/1/2016,3710
MM UNIFORM,2016,4/2/2016,1427
MM UNIFORM,2016,4/3/2016,1080
MM UNIFORM,2016,4/4/2016,4238
MM UNIFORM,2016,4/5/2016,4127
MM UNIFORM,2016,4/6/2016,4157
MM UNIFORM,2016,4/7/2016,4021
MM UNIFORM,2016,4/8/2016,3644
MM UNIFORM,2016,4/9/2016,1371
MM UNIFORM,2016,4/10/2016,1051
MM UNIFORM,2016,4/11/2016,4057
MM UNIFORM,2016,4/12/2016,4095
MM UNIFORM,2016,4/13/2016,4200
MM UNIFORM,2016,4/14/2016,4348
MM UNIFORM,2016,4/15/2016,3861
MM UNIFORM,2016,4/16/2016,1517
MM UNIFORM,2016,4/17/2016,1242
MM UNIFORM,2016,4/18/2016,4814
MM UNIFORM,2016,4/19/2016,4550
MM UNIFORM,2016,4/20/2016,4489
MM UNIFORM,2016,4/21/2016,4388
MM UNIFORM,2016,4/22/2016,4157
MM UNIFORM,2016,4/23/2016,1636
MM UNIFORM,2016,4/24/2016,1165
MM UNIFORM,2016,4/25/2016,4483
MM UNIFORM,2016,4/26/2016,4140
MM UNIFORM,2016,4/27/2016,4335
MM UNIFORM,2016,4/28/2016,4590
MM UNIFORM,2016,4/29/2016,4194
MM UNIFORM,2016,4/30/2016,1575
MM UNIFORM,2016,5/1/2016,1233
MM UNIFORM,2016,5/2/2016,4224
MM UNIFORM,2016,5/3/2016,4236
MM UNIFORM,2016,5/4/2016,4213
MM UNIFORM,2016,5/5/2016,4171
MM UNIFORM,2016,5/6/2016,3787
MM UNIFORM,2016,5/7/2016,1498
MM UNIFORM,2016,5/8/2016,1187
MM UNIFORM,2016,5/9/2016,4387
MM UNIFORM,2016,5/10/2016,4400
MM UNIFORM,2016,5/11/2016,4441
MM UNIFORM,2016,5/12/2016,4796
MM UNIFORM,2016,5/13/2016,4247
MM UNIFORM,2016,5/14/2016,1727
MM UNIFORM,2016,5/15/2016,1279
MM UNIFORM,2016,5/16/2016,4309
MM UNIFORM,2016,5/17/2016,4357
MM UNIFORM,2016,5/18/2016,4503
MM UNIFORM,2016,5/19/2016,4423
MM UNIFORM,2016,5/20/2016,4105
MM UNIFORM,2016,5/21/2016,1540
MM UNIFORM,2016,5/22/2016,1294
MM UNIFORM,2016,5/23/2016,4626
MM UNIFORM,2016,5/24/2016,4537
MM UNIFORM,2016,5/25/2016,4649
MM UNIFORM,2016,5/26/2016,4534
MM UNIFORM,2016,5/27/2016,3635
MM UNIFORM,2016,5/28/2016,1497
MM UNIFORM,2016,5/29/2016,1202
MM UNIFORM,2016,5/30/2016,1392
MM UNIFORM,2016,5/31/2016,4775
MM UNIFORM,2016,6/1/2016,4921
MM UNIFORM,2016,6/2/2016,4903
MM UNIFORM,2016,6/3/2016,4510
MM UNIFORM,2016,6/4/2016,2065
MM UNIFORM,2016,6/5/2016,1285
MM UNIFORM,2016,6/6/2016,4833
MM UNIFORM,2016,6/7/2016,4869
MM UNIFORM,2016,6/8/2016,4589
MM UNIFORM,2016,6/9/2016,4578
MM UNIFORM,2016,6/10/2016,4137
MM UNIFORM,2016,6/11/2016,1508
MM UNIFORM,2016,6/12/2016,1135
MM UNIFORM,2016,6/13/2016,4537
MM UNIFORM,2016,6/14/2016,4628
MM UNIFORM,2016,6/15/2016,4691
MM UNIFORM,2016,6/16/2016,4827
MM UNIFORM,2016,6/17/2016,4316
MM UNIFORM,2016,6/18/2016,1504
MM UNIFORM,2016,6/19/2016,1202
MM UNIFORM,2016,6/20/2016,4927
MM UNIFORM,2016,6/21/2016,4671
MM UNIFORM,2016,6/22/2016,4778
MM UNIFORM,2016,6/23/2016,4632
MM UNIFORM,2016,6/24/2016,4290
MM UNIFORM,2016,6/25/2016,1586
MM UNIFORM,2016,6/26/2016,1235
MM UNIFORM,2016,6/27/2016,4623
MM UNIFORM,2016,6/28/2016,4665
MM UNIFORM,2016,6/29/2016,4655
MM UNIFORM,2016,6/30/2016,4861
MM UNIFORM,2016,7/1/2016,4045
MM UNIFORM,2016,7/2/2016,1470
MM UNIFORM,2016,7/3/2016,1010
MM UNIFORM,2016,7/4/2016,958
MM UNIFORM,2016,7/5/2016,4124
MM UNIFORM,2016,7/6/2016,4456
MM UNIFORM,2016,7/7/2016,4274
MM UNIFORM,2016,7/8/2016,4122
MM UNIFORM,2016,7/9/2016,1741
MM UNIFORM,2016,7/10/2016,1304
MM UNIFORM,2016,7/11/2016,4500
MM UNIFORM,2016,7/12/2016,4497
MM UNIFORM,2016,7/13/2016,4403
MM UNIFORM,2016,7/14/2016,4817
MM UNIFORM,2016,7/15/2016,4318
MM UNIFORM,2016,7/16/2016,1551
MM UNIFORM,2016,7/17/2016,1299
MM UNIFORM,2016,7/18/2016,4735
MM UNIFORM,2016,7/19/2016,4695
MM UNIFORM,2016,7/20/2016,4619
MM UNIFORM,2016,7/21/2016,4627
MM UNIFORM,2016,7/22/2016,4471
MM UNIFORM,2016,7/23/2016,1584
MM UNIFORM,2016,7/24/2016,1260
MM UNIFORM,2016,7/25/2016,4617
MM UNIFORM,2016,7/26/2016,4679
MM UNIFORM,2016,7/27/2016,4671
MM UNIFORM,2016,7/28/2016,4523
MM UNIFORM,2016,7/29/2016,4559
MM UNIFORM,2016,7/30/2016,1696
MM UNIFORM,2016,7/31/2016,1257
MM UNIFORM,2016,8/1/2016,4778
MM UNIFORM,2016,8/2/2016,4648
MM UNIFORM,2016,8/3/2016,4908
MM UNIFORM,2016,8/4/2016,4712
MM UNIFORM,2016,8/5/2016,4333
MM UNIFORM,2016,8/6/2016,1652
MM UNIFORM,2016,8/7/2016,1293
MM UNIFORM,2016,8/8/2016,4677
MM UNIFORM,2016,8/9/2016,4692
MM UNIFORM,2016,8/10/2016,4467
MM UNIFORM,2016,8/11/2016,4488
MM UNIFORM,2016,8/12/2016,4186
MM UNIFORM,2016,8/13/2016,1621
MM UNIFORM,2016,8/14/2016,1341
MM UNIFORM,2016,8/15/2016,4669
MM UNIFORM,2016,8/16/2016,4586
MM UNIFORM,2016,8/17/2016,4601
MM UNIFORM,2016,8/18/2016,4797
MM UNIFORM,2016,8/19/2016,4326
MM UNIFORM,2016,8/20/2016,1564
MM UNIFORM,2016,8/21/2016,1305
MM UNIFORM,2016,8/22/2016,4617
MM UNIFORM,2016,8/23/2016,4624
MM UNIFORM,2016,8/24/2016,4496
MM UNIFORM,2016,8/25/2016,4431
MM UNIFORM,2016,8/26/2016,4253
MM UNIFORM,2016,8/27/2016,1619
MM UNIFORM,2016,8/28/2016,1285
MM UNIFORM,2016,8/29/2016,4479
MM UNIFORM,2016,8/30/2016,4509
MM UNIFORM,2016,8/31/2016,4759
MM UNIFORM,2016,9/1/2016,4606
MM UNIFORM,2016,9/2/2016,3909
MM UNIFORM,2016,9/3/2016,1650
MM UNIFORM,2016,9/4/2016,1317
MM UNIFORM,2016,9/5/2016,1693
MM UNIFORM,2016,9/6/2016,4337
MM UNIFORM,2016,9/7/2016,4353
MM UNIFORM,2016,9/8/2016,4282
MM UNIFORM,2016,9/9/2016,4203
MM UNIFORM,2016,9/10/2016,1554
MM UNIFORM,2016,9/11/2016,1263
MM UNIFORM,2016,9/12/2016,4490
MM UNIFORM,2016,9/13/2016,4400
MM UNIFORM,2016,9/14/2016,4713
MM UNIFORM,2016,9/15/2016,4565
MM UNIFORM,2016,9/16/2016,4251
MM UNIFORM,2016,9/17/2016,1705
MM UNIFORM,2016,9/18/2016,1279
MM UNIFORM,2016,9/19/2016,4401
MM UNIFORM,2016,9/20/2016,4490
MM UNIFORM,2016,9/21/2016,4512
MM UNIFORM,2016,9/22/2016,4466
MM UNIFORM,2016,9/23/2016,4094
MM UNIFORM,2016,9/24/2016,1520
MM UNIFORM,2016,9/25/2016,1084
MM UNIFORM,2016,9/26/2016,4231
MM UNIFORM,2016,9/27/2016,4271
MM UNIFORM,2016,9/28/2016,4182
MM UNIFORM,2016,9/29/2016,4388
MM UNIFORM,2016,9/30/2016,4123
MM UNIFORM,2016,10/1/2016,1525
MM UNIFORM,2016,10/2/2016,1291
MM UNIFORM,2016,10/3/2016,4432
MM UNIFORM,2016,10/4/2016,4469
MM UNIFORM,2016,10/5/2016,4370
MM UNIFORM,2016,10/6/2016,4742
MM UNIFORM,2016,10/7/2016,3918
MM UNIFORM,2016,10/8/2016,1476
MM UNIFORM,2016,10/9/2016,1178
MM UNIFORM,2016,10/10/2016,1215
MM UNIFORM,2016,10/11/2016,4374
MM UNIFORM,2016,10/12/2016,4362
MM UNIFORM,2016,10/13/2016,4595
MM UNIFORM,2016,10/14/2016,4436
MM UNIFORM,2016,10/15/2016,1703
MM UNIFORM,2016,10/16/2016,1369
MM UNIFORM,2016,10/17/2016,4488
MM UNIFORM,2016,10/18/2016,4511
MM UNIFORM,2016,10/19/2016,4355
MM UNIFORM,2016,10/20/2016,4401
MM UNIFORM,2016,10/21/2016,4132
MM UNIFORM,2016,10/22/2016,1491
MM UNIFORM,2016,10/23/2016,1184
MM UNIFORM,2016,10/24/2016,4418
MM UNIFORM,2016,10/25/2016,4227
MM UNIFORM,2016,10/26/2016,4271
MM UNIFORM,2016,10/27/2016,4192
MM UNIFORM,2016,10/28/2016,3963
MM UNIFORM,2016,10/29/2016,1412
MM UNIFORM,2016,10/30/2016,1216
MM UNIFORM,2016,10/31/2016,4293
MM UNIFORM,2016,11/1/2016,4162
MM UNIFORM,2016,11/2/2016,4388
MM UNIFORM,2016,11/3/2016,4393
MM UNIFORM,2016,11/4/2016,4136
MM UNIFORM,2016,11/5/2016,1546
MM UNIFORM,2016,11/6/2016,1232
MM UNIFORM,2016,11/7/2016,4177
MM UNIFORM,2016,11/8/2016,4175
MM UNIFORM,2016,11/9/2016,4346
MM UNIFORM,2016,11/10/2016,4026
MM UNIFORM,2016,11/11/2016,1148
MM UNIFORM,2016,11/12/2016,1613
MM UNIFORM,2016,11/13/2016,1241
MM UNIFORM,2016,11/14/2016,4264
MM UNIFORM,2016,11/15/2016,4383
MM UNIFORM,2016,11/16/2016,4423
MM UNIFORM,2016,11/17/2016,4411
MM UNIFORM,2016,11/18/2016,4186
MM UNIFORM,2016,11/19/2016,1616
MM UNIFORM,2016,11/20/2016,1159
MM UNIFORM,2016,11/21/2016,4017
MM UNIFORM,2016,11/22/2016,3878
MM UNIFORM,2016,11/23/2016,3631
MM UNIFORM,2016,11/24/2016,678
MM UNIFORM,2016,11/25/2016,1496
MM UNIFORM,2016,11/26/2016,1310
MM UNIFORM,2016,11/27/2016,1165
MM UNIFORM,2016,11/28/2016,4195
MM UNIFORM,2016,11/29/2016,4052
MM UNIFORM,2016,11/30/2016,4356
MM UNIFORM,2016,12/1/2016,4468
MM UNIFORM,2016,12/2/2016,4360
MM UNIFORM,2016,12/3/2016,1738
MM UNIFORM,2016,12/4/2016,1273
MM UNIFORM,2016,12/5/2016,4095
MM UNIFORM,2016,12/6/2016,4214
MM UNIFORM,2016,12/7/2016,4214
MM UNIFORM,2016,12/8/2016,4023
MM UNIFORM,2016,12/9/2016,3854
MM UNIFORM,2016,12/10/2016,1506
MM UNIFORM,2016,12/11/2016,1266
MM UNIFORM,2016,12/12/2016,3846
MM UNIFORM,2016,12/13/2016,4064
MM UNIFORM,2016,12/14/2016,4194
MM UNIFORM,2016,12/15/2016,4060
MM UNIFORM,2016,12/16/2016,3814
MM UNIFORM,2016,12/17/2016,1277
MM UNIFORM,2016,12/18/2016,1060
MM UNIFORM,2016,12/19/2016,3365
MM UNIFORM,2016,12/20/2016,3214
MM UNIFORM,2016,12/21/2016,3137
MM UNIFORM,2016,12/22/2016,2910
MM UNIFORM,2016,12/23/2016,2551
MM UNIFORM,2016,12/24/2016,1205
MM UNIFORM,2016,12/26/2016,1219
MM UNIFORM,2016,12/27/2016,2925
MM UNIFORM,2016,12/28/2016,2904
MM UNIFORM,2016,12/29/2016,2771
MM UNIFORM,2016,12/30/2016,2228
MM UNIFORM,2016,12/31/2016,1465
MM UNIFORM,2016,1/1/2017,596
MM UNIFORM,2016,1/2/2017,1345
MM UNIFORM,2016,1/3/2017,3635
MM UNIFORM,2016,1/4/2017,3678
MM UNIFORM,2016,1/5/2017,3545
MM UNIFORM,2016,1/6/2017,3357
MM UNIFORM,2016,1/7/2017,1267
MM UNIFORM,2016,1/8/2017,1053
MM UNIFORM,2016,1/9/2017,3897
MM UNIFORM,2016,1/10/2017,3636
MM UNIFORM,2016,1/11/2017,3612
MM UNIFORM,2016,1/12/2017,4207
MM UNIFORM,2016,1/13/2017,3501
MM UNIFORM,2016,1/14/2017,1356
MM UNIFORM,2016,1/15/2017,936
