loc,order_nbr,item
751,18482880,10713668
751,18480420,10710233
751,18480420,10710243
751,18480420,10710258
751,18480420,10710411
751,18856991,10872891
751,18856991,10873130
751,18944929,10957196
751,18944929,10957241
751,18944929,9211931
751,18944929,9899998
751,18968578,10942504
751,18982579,9809680
751,18982579,10074233
751,18998132,10974592
751,18907459,10017764
751,18982052,9657647
751,18982052,10025532
751,18982052,10025648
751,18982052,10652128
751,18982052,10652157
751,18982052,10652172
751,18982052,10968221
751,18982411,10464510
751,18982411,10464511
751,18982411,10464515
751,18992679,9387032
751,18982224,10971861
751,18982224,10971864
751,18904763,10935262
751,18911341,10940138
751,18995172,10905369
751,18995172,10905441
751,19016264,10991641
751,19016264,10993412
751,19016264,10993436
751,19016264,10993443
751,19021632,10995402
751,18931748,10951955
751,18931748,10952148
751,18931748,10952159
751,18931748,10952168
751,18940345,10954527
751,18940345,10954530
751,18940345,10954533
751,18940345,10954546
751,18966228,10965543
751,18966228,10965547
751,18966228,10965549
751,19021849,10619037
751,19021849,10622028
751,19021849,10737522
751,19021849,10737534
751,19021849,10849169
751,19021849,10849186
780,19041514,10997851
780,19041595,10955720
780,19041595,10955721
780,19041595,10955724
780,19041595,10955732
780,19041595,10955733
780,19041595,10955735
780,19015019,10239368
780,19015019,10817372
780,18944943,10957196
780,18944943,10957241
780,18944943,9211931
780,18944943,9899998
780,18968594,10942504
780,18982588,9809680
780,18982588,10074233
780,18998138,10974592
780,18907591,10017764
780,18982061,9657647
780,18982061,10025532
780,18982061,10025648
780,18982061,10652128
780,18982061,10652157
780,18982061,10652172
780,18982061,10968221
780,18982425,10464510
780,18982425,10464511
780,18982425,10464515
780,18982226,10971861
780,18982226,10971864
780,18762253,10868607
780,18482880,10713586
780,18482880,10713611
780,18482880,10713618
780,18482880,10713668
780,18480420,10710233
780,18480420,10710243
780,18480420,10710258
780,18480420,10710411
780,18764949,10865814
780,18764949,10865825
780,18856991,10872891
780,18856991,10873130
780,18998014,10239368
780,18998014,10817372
780,18904766,10935262
780,18911349,10940138
780,18760803,10865230
780,18760803,10867743
780,18760803,10868228
780,19016264,10991641
780,19016264,10993412
780,19016264,10993436
780,19016264,10993443
780,19021632,10995402
780,18931748,10951955
780,18931748,10952148
780,18931748,10952159
780,18931748,10952168
780,18940345,10954527
780,18940345,10954530
780,18940345,10954533
780,18940345,10954546
780,18966228,10965543
780,18966228,10965547
780,18966228,10965549
780,19021849,10619037
780,19021849,10622028
780,19021849,10737522
780,19021849,10737534
780,19021849,10849169
780,19021849,10849186
9830,19015727,10464972
9830,19015727,10955653
9830,19015727,10955722
9830,19041192,10239368
9830,19041192,10817372
9831,19032888,10700504
9840,19015688,10464972
9840,19015688,10955653
9840,19015688,10955722
9841,19032889,10700504
9841,19032889,10700512
9841,19032990,9972657
9841,19032990,10700488
9931,19032884,10700504
9940,19015814,10464972
9940,19015814,10955653
9940,19015814,10955722
9941,19032886,10700504
9941,19032983,10700488
9950,19015736,10464972
9950,19015736,10955653
9950,19015736,10955722
9950,19021780,10996311
9951,19032891,10700504
9951,19032891,10700512
9951,19032991,9972657
9951,19032991,10700488
9971,19032884,10700504
9980,19015814,10464972
9980,19015814,10955653
9980,19015814,10955722
9981,19032886,10700504
9981,19032886,10700512
9981,19032983,9972657
9981,19032983,10700488
9990,19015814,10464972
9990,19015814,10955653
9990,19015814,10955722
9991,19032886,10700504
9991,19032886,10700512
10,18931831,10952262
10,18931831,10952271
10,18931831,10952279
10,18931831,10952292
10,18931831,10952294
10,18931831,10952296
10,18931831,10952297
10,18931907,10616612
10,18931907,10952298
10,18931907,10952299
10,18931907,10952301
10,18931907,10952303
16,18931831,10952262
16,18931831,10952271
16,18931831,10952279
16,18931831,10952292
16,18931831,10952294
16,18931831,10952296
16,18931831,10952297
16,18931907,10616612
16,18931907,10952298
16,18931907,10952299
16,18931907,10952301
16,18931907,10952303
28,18931831,10952262
28,18931831,10952271
28,18931831,10952279
28,18931831,10952292
28,18931831,10952294
28,18931831,10952296
28,18931831,10952297
28,18931907,10616612
28,18931907,10952298
28,18931907,10952299
28,18931907,10952301
28,18931907,10952303
34,18931831,10952262
34,18931831,10952271
34,18931831,10952279
34,18931831,10952292
34,18931831,10952294
34,18931831,10952296
34,18931831,10952297
34,18931907,10616612
34,18931907,10952298
34,18931907,10952299
34,18931907,10952301
34,18931907,10952303
55,18931831,10952262
55,18931831,10952271
55,18931831,10952279
55,18931831,10952292
55,18931831,10952294
55,18931831,10952296
55,18931831,10952297
55,18931907,10616612
55,18931907,10952298
67,18931831,10952262
67,18931831,10952271
67,18931831,10952279
67,18931831,10952292
67,18931831,10952294
67,18931831,10952296
67,18931831,10952297
67,18931907,10616612
67,18931907,10952298
93,18931831,10952262
93,18931831,10952271
93,18931831,10952279
93,18931831,10952292
93,18931831,10952294
93,18931831,10952296
93,18931831,10952297
93,18931907,10616612
93,18931907,10952298
93,18931907,10952299
93,18931907,10952301
93,18931907,10952303
110,18931831,10952262
110,18931831,10952271
110,18931831,10952279
110,18931831,10952292
110,18931831,10952294
110,18931831,10952296
110,18931831,10952297
110,18931907,10616612
110,18931907,10952298
110,18931907,10952299
110,18931907,10952301
110,18931907,10952303
138,18931831,10952262
138,18931831,10952271
138,18931831,10952279
138,18931831,10952292
138,18931831,10952294
138,18931831,10952296
138,18931831,10952297
138,18931907,10616612
138,18931907,10952298
138,18931907,10952299
138,18931907,10952301
138,18931907,10952303
164,18931831,10952262
164,18931831,10952271
164,18931831,10952279
164,18931831,10952292
164,18931831,10952294
164,18931831,10952296
164,18931831,10952297
164,18931907,10616612
164,18931907,10952298
164,18931907,10952299
164,18931907,10952301
164,18931907,10952303
169,18931831,10952262
169,18931831,10952271
169,18931831,10952279
169,18931831,10952292
169,18931831,10952294
169,18931831,10952296
169,18931831,10952297
169,18931907,10616612
169,18931907,10952298
169,18931907,10952299
169,18931907,10952301
169,18931907,10952303
191,18931831,10952262
191,18931831,10952271
191,18931831,10952279
191,18931831,10952292
191,18931831,10952294
191,18931831,10952296
191,18931831,10952297
191,18931907,10616612
191,18931907,10952298
191,18931907,10952299
191,18931907,10952301
191,18931907,10952303
236,18931831,10952262
236,18931831,10952271
236,18931831,10952279
236,18931831,10952292
236,18931831,10952294
236,18931831,10952296
236,18931831,10952297
236,18931907,10616612
236,18931907,10952298
236,18931907,10952299
236,18931907,10952301
236,18931907,10952303
263,18931831,10952262
263,18931831,10952271
263,18931831,10952279
263,18931831,10952292
263,18931831,10952294
263,18931831,10952296
263,18931831,10952297
263,18931907,10616612
263,18931907,10952298
263,18931907,10952299
263,18931907,10952301
263,18931907,10952303
265,18931831,10952262
265,18931831,10952271
265,18931831,10952279
265,18931831,10952292
265,18931831,10952294
265,18931831,10952296
265,18931831,10952297
265,18931907,10616612
265,18931907,10952298
265,18931907,10952299
265,18931907,10952301
265,18931907,10952303
274,18931831,10952262
274,18931831,10952271
274,18931831,10952279
274,18931831,10952292
274,18931831,10952294
274,18931831,10952296
274,18931831,10952297
274,18931907,10616612
274,18931907,10952298
274,18931907,10952299
274,18931907,10952301
274,18931907,10952303
292,18931831,10952262
292,18931831,10952271
292,18931831,10952279
292,18931831,10952292
292,18931831,10952294
292,18931831,10952296
292,18931831,10952297
292,18931907,10616612
292,18931907,10952298
292,18931907,10952299
292,18931907,10952301
292,18931907,10952303
305,18931831,10952262
305,18931831,10952271
305,18931831,10952279
305,18931831,10952292
305,18931831,10952294
305,18931831,10952296
305,18931831,10952297
305,18931907,10616612
305,18931907,10952298
305,18931907,10952299
305,18931907,10952301
305,18931907,10952303
335,18931831,10952262
335,18931831,10952271
335,18931831,10952279
335,18931831,10952292
335,18931831,10952294
335,18931831,10952296
335,18931831,10952297
335,18931907,10616612
335,18931907,10952298
335,18931907,10952299
335,18931907,10952301
335,18931907,10952303
366,18931831,10952262
366,18931831,10952271
366,18931831,10952279
366,18931831,10952292
366,18931831,10952294
366,18931831,10952296
366,18931831,10952297
366,18931907,10616612
366,18931907,10952298
393,18931831,10952262
393,18931831,10952271
393,18931831,10952279
393,18931831,10952292
393,18931831,10952294
393,18931831,10952296
393,18931831,10952297
393,18931907,10616612
393,18931907,10952298
398,18931831,10952262
398,18931831,10952271
398,18931831,10952279
398,18931831,10952292
398,18931831,10952294
398,18931831,10952296
398,18931831,10952297
398,18931907,10616612
398,18931907,10952298
398,18931907,10952299
398,18931907,10952301
398,18931907,10952303
407,18931831,10952262
407,18931831,10952271
407,18931831,10952279
407,18931831,10952292
407,18931831,10952294
407,18931831,10952296
407,18931831,10952297
407,18931907,10616612
407,18931907,10952298
407,18931907,10952299
407,18931907,10952301
407,18931907,10952303
409,18931831,10952262
409,18931831,10952271
409,18931831,10952279
409,18931831,10952292
409,18931831,10952294
409,18931831,10952296
409,18931831,10952297
409,18931907,10616612
409,18931907,10952298
409,18931907,10952299
409,18931907,10952301
409,18931907,10952303
437,18931831,10952262
437,18931831,10952271
437,18931831,10952279
437,18931831,10952292
437,18931831,10952294
437,18931831,10952296
437,18931831,10952297
437,18931907,10616612
437,18931907,10952298
437,18931907,10952299
437,18931907,10952301
437,18931907,10952303
440,18931831,10952262
440,18931831,10952271
440,18931831,10952279
440,18931831,10952292
440,18931831,10952294
440,18931831,10952296
440,18931831,10952297
440,18931907,10616612
440,18931907,10952298
440,18931907,10952299
440,18931907,10952301
440,18931907,10952303
464,18931831,10952262
464,18931831,10952271
464,18931831,10952279
464,18931831,10952292
464,18931831,10952294
464,18931831,10952296
464,18931831,10952297
464,18931907,10616612
464,18931907,10952298
464,18931907,10952299
464,18931907,10952301
464,18931907,10952303
481,18931831,10952262
481,18931831,10952271
481,18931831,10952279
481,18931831,10952292
481,18931831,10952294
481,18931831,10952296
481,18931831,10952297
481,18931907,10616612
481,18931907,10952298
481,18931907,10952299
481,18931907,10952301
481,18931907,10952303
490,18931831,10952262
490,18931831,10952271
490,18931831,10952279
490,18931831,10952292
490,18931831,10952294
490,18931831,10952296
490,18931831,10952297
490,18931907,10616612
490,18931907,10952298
650,18931831,10952262
650,18931831,10952271
650,18931831,10952279
650,18931831,10952292
650,18931831,10952294
650,18931831,10952296
650,18931831,10952297
650,18931907,10616612
650,18931907,10952298
652,18931831,10952262
652,18931831,10952271
652,18931831,10952279
652,18931831,10952292
652,18931831,10952294
652,18931831,10952296
652,18931831,10952297
652,18931907,10616612
652,18931907,10952298
652,18931907,10952299
652,18931907,10952301
652,18931907,10952303
716,18931831,10952262
716,18931831,10952271
716,18931831,10952279
716,18931831,10952292
716,18931831,10952294
716,18931831,10952296
716,18931831,10952297
716,18931907,10616612
716,18931907,10952298
722,18931831,10952262
722,18931831,10952271
722,18931831,10952279
722,18931831,10952292
722,18931831,10952294
722,18931831,10952296
722,18931831,10952297
722,18931907,10616612
722,18931907,10952298
730,18931831,10952262
730,18931831,10952271
730,18931831,10952279
730,18931831,10952292
730,18931831,10952294
730,18931831,10952296
730,18931831,10952297
730,18931907,10616612
730,18931907,10952298
730,18931907,10952299
730,18931907,10952301
730,18931907,10952303
745,18931831,10952262
745,18931831,10952271
745,18931831,10952279
745,18931831,10952292
745,18931831,10952294
745,18931831,10952296
745,18931831,10952297
745,18931907,10616612
745,18931907,10952298
745,18931907,10952299
745,18931907,10952301
745,18931907,10952303
751,18931831,10952262
751,18931831,10952271
